"spread_type","position_name","most_common_card","most_common_card_img","orientation","count","draw_date"
"celtic_cross","The Outcome","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-17"
"three_card","The Past","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-05"
"celtic_cross","The Past","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","upright","1","2024-07-06"
"celtic_cross","The Situation","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-11"
"celtic_cross","Hopes and Fears","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-06"
"celtic_cross","The Future","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-13"
"celtic_cross","External Influences","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-21"
"celtic_cross","Yourself","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","upright","1","2024-07-05"
"celtic_cross","The Past","Eight of Pentacles","https://ik.imagekit.io/tarotmancer/p08.webp","reversed","1","2024-07-06"
"celtic_cross","External Influences","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-06"
"celtic_cross","The Future","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-28"
"celtic_cross","Hopes and Fears","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-18"
"celtic_cross","The Past","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-09"
"celtic_cross","The Past","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-27"
"celtic_cross","The Outcome","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-07"
"celtic_cross","The Foundation","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-08"
"celtic_cross","The Challenge","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-18"
"celtic_cross","The Challenge","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-11"
"celtic_cross","The Present","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","2","2024-07-05"
"celtic_cross","The Outcome","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-12"
"celtic_cross","Hopes and Fears","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-28"
"celtic_cross","Hopes and Fears","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-04"
"celtic_cross","The Situation","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-10"
"celtic_cross","The Outcome","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-13"
"celtic_cross","The Past","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-11"
"celtic_cross","Yourself","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-28"
"celtic_cross","External Influences","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-16"
"celtic_cross","The Past","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-14"
"celtic_cross","External Influences","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-29"
"celtic_cross","The Outcome","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-05"
"celtic_cross","The Future","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-07"
"celtic_cross","The Future","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","reversed","1","2024-07-21"
"celtic_cross","The Past","Nine of Pentacles","https://ik.imagekit.io/tarotmancer/p09.webp","upright","1","2024-07-06"
"celtic_cross","The Present","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-10"
"celtic_cross","External Influences","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-14"
"celtic_cross","External Influences","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-21"
"celtic_cross","External Influences","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-29"
"celtic_cross","Hopes and Fears","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-09"
"celtic_cross","Hopes and Fears","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-14"
"celtic_cross","The Challenge","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-13"
"celtic_cross","The Challenge","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-12"
"celtic_cross","The Foundation","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-13"
"celtic_cross","The Foundation","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-06"
"celtic_cross","The Future","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-19"
"celtic_cross","The Future","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-11"
"celtic_cross","The Future","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-13"
"celtic_cross","The Outcome","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-19"
"celtic_cross","The Outcome","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-08"
"celtic_cross","The Past","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-11"
"celtic_cross","The Present","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-12"
"celtic_cross","The Situation","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","2","2024-07-05"
"celtic_cross","The Situation","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-13"
"celtic_cross","The Situation","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","upright","1","2024-07-13"
"three_card","The Present","Ten of Pentacles","https://ik.imagekit.io/tarotmancer/p10.webp","reversed","1","2024-07-26"
"celtic_cross","The Past","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-11"
"celtic_cross","Hopes and Fears","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-18"
"celtic_cross","External Influences","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-21"
"celtic_cross","The Past","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-28"
"celtic_cross","The Foundation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","2","2024-07-11"
"celtic_cross","Yourself","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-06"
"celtic_cross","The Past","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-08"
"celtic_cross","The Past","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-12"
"celtic_cross","The Situation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-14"
"celtic_cross","The Past","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-17"
"celtic_cross","The Challenge","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-12"
"celtic_cross","The Future","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-17"
"celtic_cross","The Situation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-16"
"celtic_cross","The Future","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-29"
"three_card","The Past","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-04"
"celtic_cross","The Challenge","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-30"
"celtic_cross","The Challenge","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-11"
"celtic_cross","Hopes and Fears","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-05"
"celtic_cross","The Situation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-11"
"celtic_cross","The Situation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-18"
"celtic_cross","The Situation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-08"
"celtic_cross","Yourself","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-11"
"celtic_cross","The Present","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-15"
"celtic_cross","Yourself","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-19"
"celtic_cross","The Future","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-11"
"celtic_cross","The Foundation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-16"
"celtic_cross","Yourself","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-14"
"celtic_cross","The Outcome","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-14"
"celtic_cross","The Situation","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-28"
"celtic_cross","The Outcome","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","reversed","1","2024-07-06"
"celtic_cross","External Influences","Page of Pentacles","https://ik.imagekit.io/tarotmancer/p11.webp","upright","1","2024-07-07"
"celtic_cross","The Situation","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-19"
"celtic_cross","The Future","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-26"
"celtic_cross","The Past","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-17"
"three_card","The Past","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-25"
"celtic_cross","External Influences","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-05"
"three_card","The Past","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-05"
"celtic_cross","The Foundation","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-29"
"celtic_cross","The Situation","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-13"
"celtic_cross","The Challenge","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-11"
"celtic_cross","The Challenge","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-08"
"celtic_cross","The Future","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","2","2024-07-13"
"celtic_cross","The Outcome","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-17"
"celtic_cross","The Present","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-17"
"celtic_cross","The Situation","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-18"
"celtic_cross","The Challenge","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-16"
"celtic_cross","The Present","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-16"
"celtic_cross","External Influences","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-29"
"celtic_cross","External Influences","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-12"
"celtic_cross","The Situation","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-15"
"celtic_cross","The Challenge","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-14"
"celtic_cross","The Past","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-08"
"celtic_cross","The Future","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-06"
"celtic_cross","The Past","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-15"
"celtic_cross","Yourself","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-05"
"celtic_cross","Hopes and Fears","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","reversed","1","2024-07-14"
"celtic_cross","Hopes and Fears","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-21"
"celtic_cross","The Past","Knight of Pentacles","https://ik.imagekit.io/tarotmancer/p12.webp","upright","1","2024-07-13"
"celtic_cross","The Outcome","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-14"
"celtic_cross","External Influences","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-06"
"celtic_cross","The Situation","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-17"
"celtic_cross","The Foundation","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-15"
"celtic_cross","The Foundation","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-06"
"celtic_cross","Hopes and Fears","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","2","2024-07-06"
"celtic_cross","The Future","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-21"
"celtic_cross","The Future","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-07"
"celtic_cross","External Influences","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-13"
"celtic_cross","External Influences","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-29"
"celtic_cross","The Future","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-13"
"celtic_cross","The Future","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-11"
"celtic_cross","Yourself","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-07"
"celtic_cross","The Outcome","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-13"
"celtic_cross","Hopes and Fears","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-18"
"celtic_cross","Yourself","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-11"
"celtic_cross","The Present","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","reversed","1","2024-07-06"
"celtic_cross","The Past","Queen of Pentacles","https://ik.imagekit.io/tarotmancer/p13.webp","upright","1","2024-07-22"
"celtic_cross","External Influences","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-12"
"celtic_cross","The Challenge","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-06"
"celtic_cross","The Past","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-16"
"celtic_cross","Yourself","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-09"
"celtic_cross","The Present","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-18"
"celtic_cross","Hopes and Fears","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-13"
"celtic_cross","Hopes and Fears","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-29"
"celtic_cross","The Outcome","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-12"
"celtic_cross","The Present","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-08"
"celtic_cross","The Present","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-11"
"celtic_cross","The Past","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-17"
"celtic_cross","The Foundation","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-07"
"celtic_cross","The Situation","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-19"
"celtic_cross","The Challenge","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-09"
"celtic_cross","The Past","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-05"
"celtic_cross","The Foundation","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-09"
"celtic_cross","Yourself","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-17"
"celtic_cross","The Outcome","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-29"
"celtic_cross","The Situation","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-07"
"celtic_cross","External Influences","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-07"
"celtic_cross","The Present","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","upright","1","2024-07-09"
"celtic_cross","The Present","King of Pentacles","https://ik.imagekit.io/tarotmancer/p14.webp","reversed","1","2024-07-18"
"celtic_cross","External Influences","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-12"
"three_card","The Present","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-24"
"celtic_cross","The Present","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-21"
"celtic_cross","External Influences","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-07"
"celtic_cross","Hopes and Fears","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-13"
"celtic_cross","The Past","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-19"
"celtic_cross","Hopes and Fears","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-17"
"celtic_cross","Yourself","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-11"
"celtic_cross","The Foundation","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-21"
"celtic_cross","Yourself","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-13"
"celtic_cross","The Future","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-29"
"three_card","The Future","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-22"
"celtic_cross","The Future","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-09"
"celtic_cross","The Foundation","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","2","2024-07-13"
"celtic_cross","The Situation","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-13"
"celtic_cross","The Present","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-15"
"celtic_cross","The Challenge","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-14"
"celtic_cross","Yourself","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-17"
"celtic_cross","The Future","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-28"
"celtic_cross","The Future","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-11"
"celtic_cross","External Influences","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-19"
"celtic_cross","Yourself","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-09"
"celtic_cross","The Challenge","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-17"
"celtic_cross","The Present","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-11"
"celtic_cross","Yourself","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-17"
"celtic_cross","The Past","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-14"
"celtic_cross","Hopes and Fears","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-17"
"celtic_cross","The Past","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","2","2024-07-29"
"celtic_cross","External Influences","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","upright","1","2024-07-17"
"celtic_cross","The Situation","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-18"
"celtic_cross","The Present","Ace of Swords","https://ik.imagekit.io/tarotmancer/s01.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-06"
"three_card","The Past","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-26"
"celtic_cross","The Outcome","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-06"
"three_card","The Future","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-24"
"celtic_cross","The Past","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-09"
"celtic_cross","External Influences","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-09"
"celtic_cross","The Outcome","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-27"
"celtic_cross","External Influences","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-13"
"celtic_cross","Hopes and Fears","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-13"
"celtic_cross","The Past","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-05"
"celtic_cross","Hopes and Fears","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-07"
"celtic_cross","Hopes and Fears","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-14"
"celtic_cross","The Future","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-05"
"celtic_cross","Hopes and Fears","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-08"
"celtic_cross","Hopes and Fears","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-28"
"celtic_cross","The Situation","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-06"
"celtic_cross","The Future","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-13"
"celtic_cross","The Challenge","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-05"
"celtic_cross","The Situation","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-11"
"celtic_cross","The Past","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-14"
"celtic_cross","The Present","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-07"
"celtic_cross","The Present","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","upright","1","2024-07-08"
"celtic_cross","The Future","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","2","2024-07-05"
"celtic_cross","The Foundation","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-22"
"celtic_cross","The Present","Two of Swords","https://ik.imagekit.io/tarotmancer/s02.webp","reversed","1","2024-07-29"
"celtic_cross","Hopes and Fears","Three of Swords","https://ik.imagekit.io/tarotmancer/s03.webp","upright","1","2024-07-13"
"celtic_cross","Yourself","Three of Swords","https://ik.imagekit.io/tarotmancer/s03.webp","reversed","1","2024-07-10"
"celtic_cross","The Situation","Three of Swords","https://ik.imagekit.io/tarotmancer/s03.webp","reversed","1","2024-07-28"
"celtic_cross","The Situation","Three of Swords","https://ik.imagekit.io/tarotmancer/s03.webp","reversed","1","2024-07-13"
"celtic_cross","The Present","Three of Swords","https://ik.imagekit.io/tarotmancer/s03.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","Three of Swords","https://ik.imagekit.io/tarotmancer/s03.webp","reversed","1","2024-07-05"
